"REF_DATE","GEO","DGUID","Level of study","Field of study","Sex","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Canada","2016A000011124","All levels of study","Health and related fields [10]","Females","Number of graduates","Number","223","units","0","v1233934499","1.1.11.3.1","51410","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Health and related fields [10]","Females","Average age at graduation","Years","308","units","0","v1233934500","1.1.11.3.2","27","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Health and related fields [10]","Females","Median age at graduation","Years","308","units","0","v1233934501","1.1.11.3.3","24","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Health and related fields [10]","Females","Under age 25 at graduation","Percent","239","units","0","v1233934502","1.1.11.3.4","51","","","","0"
"2015","Canada","2016A000011124","All levels of study","Health and related fields [10]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233934503","1.1.11.3.5","36","","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Both sexes","Number of graduates","Number","223","units","0","v1233934504","1.1.12.1.1","14540","B","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Both sexes","Average age at graduation","Years","308","units","0","v1233934505","1.1.12.1.2","25","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Both sexes","Median age at graduation","Years","308","units","0","v1233934506","1.1.12.1.3","22","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233934507","1.1.12.1.4","70","","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233934508","1.1.12.1.5","33","","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Males","Number of graduates","Number","223","units","0","v1233934509","1.1.12.2.1","8640","B","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Males","Average age at graduation","Years","308","units","0","v1233934510","1.1.12.2.2","24","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Males","Median age at graduation","Years","308","units","0","v1233934511","1.1.12.2.3","22","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Males","Under age 25 at graduation","Percent","239","units","0","v1233934512","1.1.12.2.4","72","","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233934513","1.1.12.2.5","33","","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Females","Number of graduates","Number","223","units","0","v1233934514","1.1.12.3.1","5900","B","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Females","Average age at graduation","Years","308","units","0","v1233934515","1.1.12.3.2","26","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Females","Median age at graduation","Years","308","units","0","v1233934516","1.1.12.3.3","22","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Females","Under age 25 at graduation","Percent","239","units","0","v1233934517","1.1.12.3.4","66","","","","0"
"2015","Canada","2016A000011124","All levels of study","Personal, protective and transportation services [11]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233934518","1.1.12.3.5","33","","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Both sexes","Number of graduates","Number","223","units","0","v1233934519","1.1.13.1.1","1550","C","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Both sexes","Average age at graduation","Years","308","units","0","v1233934520","1.1.13.1.2","27","B","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Both sexes","Median age at graduation","Years","308","units","0","v1233934521","1.1.13.1.3","23","A","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233934522","1.1.13.1.4","60","","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233934523","1.1.13.1.5","64","","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Males","Number of graduates","Number","223","units","0","v1233934524","1.1.13.2.1","580","D","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Males","Average age at graduation","Years","308","units","0","v1233934525","1.1.13.2.2","24","B","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Males","Median age at graduation","Years","308","units","0","v1233934526","1.1.13.2.3","23","B","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Males","Under age 25 at graduation","Percent","239","units","0","v1233934527","1.1.13.2.4","65","","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233934528","1.1.13.2.5","72","","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Females","Number of graduates","Number","223","units","0","v1233934529","1.1.13.3.1","970","C","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Females","Average age at graduation","Years","308","units","0","v1233934530","1.1.13.3.2","28","B","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Females","Median age at graduation","Years","308","units","0","v1233934531","1.1.13.3.3","23","B","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Females","Under age 25 at graduation","Percent","239","units","0","v1233934532","1.1.13.3.4","57","","","","0"
"2015","Canada","2016A000011124","All levels of study","Other instructional programs [12]","Females","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233934533","1.1.13.3.5","59","","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Both sexes","Number of graduates","Number","223","units","0","v1233934534","1.1.14.1.1","91620","A","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Both sexes","Average age at graduation","Years","308","units","0","v1233934535","1.1.14.1.2","25","A","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Both sexes","Median age at graduation","Years","308","units","0","v1233934536","1.1.14.1.3","23","A","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Both sexes","Under age 25 at graduation","Percent","239","units","0","v1233934537","1.1.14.1.4","62","","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Both sexes","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233934538","1.1.14.1.5","42","","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Males","Number of graduates","Number","223","units","0","v1233934539","1.1.14.2.1","60150","A","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Males","Average age at graduation","Years","308","units","0","v1233934540","1.1.14.2.2","26","A","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Males","Median age at graduation","Years","308","units","0","v1233934541","1.1.14.2.3","24","A","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Males","Under age 25 at graduation","Percent","239","units","0","v1233934542","1.1.14.2.4","59","","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Males","Pursued further postsecondary education between graduation and time of interview","Percent","239","units","0","v1233934543","1.1.14.2.5","39","","","","0"
"2015","Canada","2016A000011124","All levels of study","All fields of study - STEM [a]","Females","Number of graduates","Number","223","units","0","v1233934544","1.1.14.3.1","31470","A","","","0"
